review_id,raw_text,cleaned_text,sentiment
REV_1917,Works exactly as described. Clean interface and super reliable performance.,works exactly described clean interface super reliable performance,Positive
REV_1918,Absolutely <b>loved</b> this product! It worked like a charm right out of the box. <br/> Highly recommended! 😊 Check out https://reviews.store/item343,absolutely loved product worked like charm right box highly recommended check,Positive
REV_1919,"Do not waste your hard earned cash! Slow, laggy, and full of bugs. 0/10 stars.",waste hard earned cash slow laggy full bugs 10 stars,Negative
REV_1920,EXCELLENT CUSTOMER SUPPORT WHEN I HAD A QUESTION. EVERYTHING ARRIVED IN PRISTINE PACKAGING. 👍,excellent customer support question everything arrived pristine packaging,Positive
REV_1921,Works exactly as described. Clean interface and super reliable performance.,works exactly described clean interface super reliable performance,Positive
REV_1922,Great quality for the price. Delivered fast from https://example.com/shipping. Five stars! ⭐️⭐️⭐️⭐️⭐️ Check out https://reviews.store/item756,great quality price delivered fast five stars check,Positive
REV_1923,"Fantastic value! It is durable, looks stylish, and performs flawlessly. Check out https://reviews.store/item866",fantastic value durable looks stylish performs flawlessly check,Positive
REV_1924,Poor quality material. The handle snapped instantly. Very disappointed with this brand.,poor quality material handle snapped instantly disappointed brand,Negative
REV_1925,"   Complete disaster. Broke on the first try. Returning immediately for a full refund!   

",complete disaster broke first try returning immediately full refund,Negative
REV_1926,Complete disaster. Broke on the first try. Returning immediately for a full refund!,complete disaster broke first try returning immediately full refund,Negative
REV_1927,Must have gadget! I told all my colleagues about this. Fast shipping too: contact support@gadgets.org for info.,must gadget told colleagues fast shipping contact info,Positive
REV_1928,"I was skeptical at first, but wow... totally impressed by the build quality! 😊✨ Check out https://reviews.store/item155",skeptical first wow totally impressed build quality check,Positive
REV_1929,"Fantastic value! It is durable, looks stylish, and performs flawlessly.",fantastic value durable looks stylish performs flawlessly,Positive
REV_1930,Great quality for the price. Delivered fast from https://example.com/shipping. Five stars! ⭐️⭐️⭐️⭐️⭐️,great quality price delivered fast five stars,Positive
REV_1931,Great quality for the price. Delivered fast from https://example.com/shipping. Five stars! ⭐️⭐️⭐️⭐️⭐️,great quality price delivered fast five stars,Positive
REV_1932,"THIS IS AMAZING!! Works so smoothly, exceeded all my expectations... Won't hesitate to buy again!! Check out https://reviews.store/item337",amazing works smoothly exceeded expectations hesitate buy check,Positive
REV_1933,Really solid device! Battery lasts for days and setup was super easy. 10/10 would buy again.,really solid device battery lasts days setup super easy 10 10 would buy,Positive
REV_1934,EXCELLENT CUSTOMER SUPPORT WHEN I HAD A QUESTION. EVERYTHING ARRIVED IN PRISTINE PACKAGING. 👍 Check out https://reviews.store/item560,excellent customer support question everything arrived pristine packaging check,Positive
REV_1935,Works exactly as described. Clean interface and super reliable performance.,works exactly described clean interface super reliable performance,Positive
REV_1936,GREAT QUALITY FOR THE PRICE. DELIVERED FAST FROM HTTPS://EXAMPLE.COM/SHIPPING. FIVE STARS! ⭐️⭐️⭐️⭐️⭐️,great quality price delivered fast https example com shipping five stars,Positive
REV_1937,"   MUST HAVE GADGET! I TOLD ALL MY COLLEAGUES ABOUT THIS. FAST SHIPPING TOO: CONTACT SUPPORT@GADGETS.ORG FOR INFO.   

",must gadget told colleagues fast shipping contact info,Positive
REV_1938,"I WAS SKEPTICAL AT FIRST, BUT WOW... TOTALLY IMPRESSED BY THE BUILD QUALITY! 😊✨",skeptical first wow totally impressed build quality,Positive
REV_1939,Must have gadget! I told all my colleagues about this. Fast shipping too: contact support@gadgets.org for info.,must gadget told colleagues fast shipping contact info,Positive
REV_1940,WORST CUSTOMER SUPPORT EVER. REFUSED TO ISSUE A REFUND. TOTALLY REGRET THIS PURCHASE 😡 Contact refund@support-desk.net for details!!!,worst customer support ever refused issue refund totally regret purchase contact details,Negative
REV_1941,"THIS IS AMAZING!! Works so smoothly, exceeded all my expectations... Won't hesitate to buy again!!",amazing works smoothly exceeded expectations hesitate buy,Positive
REV_1942,GREAT QUALITY FOR THE PRICE. DELIVERED FAST FROM HTTPS://EXAMPLE.COM/SHIPPING. FIVE STARS! ⭐️⭐️⭐️⭐️⭐️ Check out https://reviews.store/item298,great quality price delivered fast https example com shipping five stars check,Positive
REV_1943,EXCELLENT CUSTOMER SUPPORT WHEN I HAD A QUESTION. EVERYTHING ARRIVED IN PRISTINE PACKAGING. 👍 Check out https://reviews.store/item482,excellent customer support question everything arrived pristine packaging check,Positive
REV_1944,COMPLETE DISASTER. BROKE ON THE FIRST TRY. RETURNING IMMEDIATELY FOR A FULL REFUND!,complete disaster broke first try returning immediately full refund,Negative
REV_1945,Worst customer support ever. Refused to issue a refund. Totally regret this purchase 😡,worst customer support ever refused issue refund totally regret purchase,Negative
REV_1946,Super sleek design and very intuitive to use. Best purchase I've made this year. <span>Top notch quality</span>. Check out https://reviews.store/item983,super sleek design intuitive use best purchase made year top notch quality check,Positive
REV_1947,SUPER SLEEK DESIGN AND VERY INTUITIVE TO USE. BEST PURCHASE I'VE MADE THIS YEAR. <SPAN>TOP NOTCH QUALITY</SPAN>. Check out https://reviews.store/item255,super sleek design intuitive use best purchase made year top notch quality check,Positive
REV_1948,"   DEFECTIVE UNIT RECEIVED. CUSTOMER SERVICE WAS UNRESPONSIVE AT HTTP://BAD-HELP.COM. 👎   

",defective unit received customer service unresponsive http bad help com,Negative
REV_1949,Excellent customer support when I had a question. Everything arrived in pristine packaging. 👍,excellent customer support question everything arrived pristine packaging,Positive
REV_1950,Defective unit received. Customer service was unresponsive at http://bad-help.com. 👎,defective unit received customer service unresponsive,Negative
REV_1951,HORRIBLE! It overheats within 10 minutes. Extremely unsafe and cheap plastic smell.,horrible overheats within 10 minutes extremely unsafe cheap plastic smell,Negative
REV_1952,"FANTASTIC VALUE! IT IS DURABLE, LOOKS STYLISH, AND PERFORMS FLAWLESSLY. Check out https://reviews.store/item385",fantastic value durable looks stylish performs flawlessly check,Positive
REV_1953,"I WAS SKEPTICAL AT FIRST, BUT WOW... TOTALLY IMPRESSED BY THE BUILD QUALITY! 😊✨",skeptical first wow totally impressed build quality,Positive
REV_1954,"I was skeptical at first, but wow... totally impressed by the build quality! 😊✨",skeptical first wow totally impressed build quality,Positive
REV_1955,"THIS IS AMAZING!! Works so smoothly, exceeded all my expectations... Won't hesitate to buy again!!",amazing works smoothly exceeded expectations hesitate buy,Positive
REV_1956,Works exactly as described. Clean interface and super reliable performance.,works exactly described clean interface super reliable performance,Positive
REV_1957,WORKS EXACTLY AS DESCRIBED. CLEAN INTERFACE AND SUPER RELIABLE PERFORMANCE. Check out https://reviews.store/item114,works exactly described clean interface super reliable performance check,Positive
REV_1958,"   SUPER SLEEK DESIGN AND VERY INTUITIVE TO USE. BEST PURCHASE I'VE MADE THIS YEAR. <SPAN>TOP NOTCH QUALITY</SPAN>.   

",super sleek design intuitive use best purchase made year top notch quality,Positive
REV_1959,Poor quality material. The handle snapped instantly. Very disappointed with this brand.,poor quality material handle snapped instantly disappointed brand,Negative
REV_1960,MUST HAVE GADGET! I TOLD ALL MY COLLEAGUES ABOUT THIS. FAST SHIPPING TOO: CONTACT SUPPORT@GADGETS.ORG FOR INFO.,must gadget told colleagues fast shipping contact info,Positive
REV_1961,COMPLETE DISASTER. BROKE ON THE FIRST TRY. RETURNING IMMEDIATELY FOR A FULL REFUND! Contact refund@support-desk.net for details!!!,complete disaster broke first try returning immediately full refund contact details,Negative
REV_1962,"THIS IS AMAZING!! Works so smoothly, exceeded all my expectations... Won't hesitate to buy again!!",amazing works smoothly exceeded expectations hesitate buy,Positive
REV_1963,Excellent customer support when I had a question. Everything arrived in pristine packaging. 👍,excellent customer support question everything arrived pristine packaging,Positive
REV_1964,HORRIBLE! It overheats within 10 minutes. Extremely unsafe and cheap plastic smell.,horrible overheats within 10 minutes extremely unsafe cheap plastic smell,Negative
REV_1965,Works exactly as described. Clean interface and super reliable performance.,works exactly described clean interface super reliable performance,Positive
REV_1966,"   Complete disaster. Broke on the first try. Returning immediately for a full refund! Contact refund@support-desk.net for details!!!   

",complete disaster broke first try returning immediately full refund contact details,Negative
REV_1967,"   I was skeptical at first, but wow... totally impressed by the build quality! 😊✨ Check out https://reviews.store/item789   

",skeptical first wow totally impressed build quality check,Positive
REV_1968,MUST HAVE GADGET! I TOLD ALL MY COLLEAGUES ABOUT THIS. FAST SHIPPING TOO: CONTACT SUPPORT@GADGETS.ORG FOR INFO.,must gadget told colleagues fast shipping contact info,Positive
REV_1969,"   Absolutely <b>loved</b> this product! It worked like a charm right out of the box. <br/> Highly recommended! 😊   

",absolutely loved product worked like charm right box highly recommended,Positive
REV_1970,Arrived damaged and missing key accessories. Packaging was torn apart. Never purchasing again! Contact refund@support-desk.net for details!!!,arrived damaged missing key accessories packaging torn apart never purchasing contact details,Negative
REV_1971,GREAT QUALITY FOR THE PRICE. DELIVERED FAST FROM HTTPS://EXAMPLE.COM/SHIPPING. FIVE STARS! ⭐️⭐️⭐️⭐️⭐️ Check out https://reviews.store/item121,great quality price delivered fast https example com shipping five stars check,Positive
REV_1972,Works exactly as described. Clean interface and super reliable performance.,works exactly described clean interface super reliable performance,Positive
